"state","date","Alpha","Beta","Delta","Gamma","Omicron","Other"
"Hawaii",2022-03-04,3.49206349206349,0,34.6031746031746,0.317460317460317,60.6349206349206,0.952380952380952
"Hawaii",2022-03-05,3.49206349206349,0,34.6031746031746,0.317460317460317,60.6349206349206,0.952380952380952
"Hawaii",2022-03-06,3.49206349206349,0,34.6031746031746,0.317460317460317,60.6349206349206,0.952380952380952
"Hawaii",2022-03-07,0,0,0,0,100,0
"Hawaii",2022-03-08,0,0,0,0,100,0
"Hawaii",2022-03-09,0,0,0,0,100,0
"Hawaii",2022-03-10,0,0,0,0,100,0
"Hawaii",2022-03-11,0,0,0,0,100,0
"Hawaii",2022-03-12,0,0,0,0,100,0
"Hawaii",2022-03-13,0,0,0,0,100,0
"Hawaii",2022-03-14,0,0,37.378640776699,0,62.621359223301,0
"Hawaii",2022-03-15,0,0,37.378640776699,0,62.621359223301,0
"Hawaii",2022-03-16,0,0,37.378640776699,0,62.621359223301,0
"Hawaii",2022-03-17,0,0,37.378640776699,0,62.621359223301,0
"Hawaii",2022-03-18,0,0,37.378640776699,0,62.621359223301,0
"Hawaii",2022-03-19,0,0,37.378640776699,0,62.621359223301,0
"Hawaii",2022-03-20,0,0,37.378640776699,0,62.621359223301,0
"Hawaii",2022-03-21,0,0,1.57068062827225,0,98.4293193717278,0
"Hawaii",2022-03-22,0,0,1.57068062827225,0,98.4293193717278,0
"Hawaii",2022-03-23,0,0,1.57068062827225,0,98.4293193717278,0
"Hawaii",2022-03-24,0,0,1.57068062827225,0,98.4293193717278,0
"Hawaii",2022-03-25,0,0,1.57068062827225,0,98.4293193717278,0
"Hawaii",2022-03-26,0,0,1.57068062827225,0,98.4293193717278,0
"Hawaii",2022-03-27,0,0,1.57068062827225,0,98.4293193717278,0
"Hawaii",2022-03-28,0,0,0,0,100,0
"Hawaii",2022-03-29,0,0,0,0,100,0
"Hawaii",2022-03-30,0,0,0,0,100,0
"Hawaii",2022-03-31,0,0,0,0,100,0
"Hawaii",2022-04-01,0,0,0,0,100,0
"Hawaii",2022-04-02,0,0,0,0,100,0
"Hawaii",2022-04-03,0,0,0,0,100,0
"Hawaii",2022-04-04,0,0,0,0,100,0
"Hawaii",2022-04-05,0,0,0,0,100,0
"Hawaii",2022-04-06,0,0,0,0,100,0
"Hawaii",2022-04-07,0,0,0,0,100,0
"Hawaii",2022-04-08,0,0,0,0,100,0
"Hawaii",2022-04-09,0,0,0,0,100,0
"Hawaii",2022-04-10,0,0,0,0,100,0
"Hawaii",2022-04-11,0,0,0,0,100,0
"Hawaii",2022-04-12,0,0,0,0,100,0
"Hawaii",2022-04-13,0,0,0,0,100,0
"Hawaii",2022-04-14,0,0,0,0,100,0
"Hawaii",2022-04-15,0,0,0,0,100,0
"Hawaii",2022-04-16,0,0,0,0,100,0
"Hawaii",2022-04-17,0,0,0,0,100,0
"Hawaii",2022-04-18,0,0,0,0,100,0
"Hawaii",2022-04-19,0,0,0,0,100,0
"Hawaii",2022-04-20,0,0,0,0,100,0
"Hawaii",2022-04-21,0,0,0,0,100,0
"Hawaii",2022-04-22,0,0,0,0,100,0
"Hawaii",2022-04-23,0,0,0,0,100,0
"Hawaii",2022-04-24,0,0,0,0,100,0
"Hawaii",2022-04-25,0,0,0.27027027027027,0,99.7297297297297,0
"Hawaii",2022-04-26,0,0,0.27027027027027,0,99.7297297297297,0
"Hawaii",2022-04-27,0,0,0.27027027027027,0,99.7297297297297,0
"Hawaii",2022-04-28,0,0,0.27027027027027,0,99.7297297297297,0
"Hawaii",2022-04-29,0,0,0.27027027027027,0,99.7297297297297,0
"Hawaii",2022-04-30,0,0,0.27027027027027,0,99.7297297297297,0
"Hawaii",2022-05-01,0,0,0.27027027027027,0,99.7297297297297,0
"Hawaii",2022-05-02,0,0,0,0,100,0
"Hawaii",2022-05-03,0,0,0,0,100,0
"Hawaii",2022-05-04,0,0,0,0,100,0
"Hawaii",2022-05-05,0,0,0,0,100,0
"Hawaii",2022-05-06,0,0,0,0,100,0
"Hawaii",2022-05-07,0,0,0,0,100,0
"Hawaii",2022-05-08,0,0,0,0,100,0
"Hawaii",2022-05-09,0,0,0,0,100,0
"Hawaii",2022-05-10,0,0,0,0,100,0
"Hawaii",2022-05-11,0,0,0,0,100,0
"Hawaii",2022-05-12,0,0,0,0,100,0
"Hawaii",2022-05-13,0,0,0,0,100,0
"Hawaii",2022-05-14,0,0,0,0,100,0
"Hawaii",2022-05-15,0,0,0,0,100,0
"Hawaii",2022-05-16,0,0,0,0,100,0
"Hawaii",2022-05-17,0,0,0,0,100,0
"Hawaii",2022-05-18,0,0,0,0,100,0
"Hawaii",2022-05-19,0,0,0,0,100,0
"Hawaii",2022-05-20,0,0,0,0,100,0
"Hawaii",2022-05-21,0,0,0,0,100,0
"Hawaii",2022-05-22,0,0,0,0,100,0
"Hawaii",2022-05-23,0.194931773879142,0,34.1130604288499,0,65.692007797271,0
"Hawaii",2022-05-24,0.194931773879142,0,34.1130604288499,0,65.692007797271,0
"Hawaii",2022-05-25,0.194931773879142,0,34.1130604288499,0,65.692007797271,0
"Hawaii",2022-05-26,0.194931773879142,0,34.1130604288499,0,65.692007797271,0
"Hawaii",2022-05-27,0.194931773879142,0,34.1130604288499,0,65.692007797271,0
"Hawaii",2022-05-28,0.194931773879142,0,34.1130604288499,0,65.692007797271,0
"Hawaii",2022-05-29,0.194931773879142,0,34.1130604288499,0,65.692007797271,0
"Hawaii",2022-05-30,0.22271714922049,0,18.9309576837416,0,80.8463251670379,0
"Hawaii",2022-05-31,0.22271714922049,0,18.9309576837416,0,80.8463251670379,0
"Hawaii",2022-06-01,0.22271714922049,0,18.9309576837416,0,80.8463251670379,0
"Hawaii",2022-06-02,0.22271714922049,0,18.9309576837416,0,80.8463251670379,0
"Hawaii",2022-06-03,0.22271714922049,0,18.9309576837416,0,80.8463251670379,0
"Hawaii",2022-06-04,0.22271714922049,0,18.9309576837416,0,80.8463251670379,0
"Hawaii",2022-06-05,0.22271714922049,0,18.9309576837416,0,80.8463251670379,0
"Hawaii",2022-06-06,0,0,0,0,100,0
"Hawaii",2022-06-07,0,0,0,0,100,0
"Hawaii",2022-06-08,0,0,0,0,100,0
"Hawaii",2022-06-09,0,0,0,0,100,0
"Hawaii",2022-06-10,0,0,0,0,100,0
"Hawaii",2022-06-11,0,0,0,0,100,0
"Hawaii",2022-06-12,0,0,0,0,100,0
"Hawaii",2022-06-13,0,0,0,0,100,0
"Hawaii",2022-06-14,0,0,0,0,100,0
"Hawaii",2022-06-15,0,0,0,0,100,0
"Hawaii",2022-06-16,0,0,0,0,100,0
"Hawaii",2022-06-17,0,0,0,0,100,0
"Hawaii",2022-06-18,0,0,0,0,100,0
"Hawaii",2022-06-19,0,0,0,0,100,0
"Hawaii",2022-06-20,0,0,20.6018518518519,0,79.3981481481482,0
"Hawaii",2022-06-21,0,0,20.6018518518519,0,79.3981481481482,0
"Hawaii",2022-06-22,0,0,20.6018518518519,0,79.3981481481482,0
"Hawaii",2022-06-23,0,0,20.6018518518519,0,79.3981481481482,0
"Hawaii",2022-06-24,0,0,20.6018518518519,0,79.3981481481482,0
"Hawaii",2022-06-25,0,0,20.6018518518519,0,79.3981481481482,0
"Hawaii",2022-06-26,0,0,20.6018518518519,0,79.3981481481482,0
"Hawaii",2022-06-27,0,0,0,0,100,0
"Hawaii",2022-06-28,0,0,0,0,100,0
"Hawaii",2022-06-29,0,0,0,0,100,0
"Hawaii",2022-06-30,0,0,0,0,100,0
"Hawaii",2022-07-01,0,0,0,0,100,0
"Hawaii",2022-07-02,0,0,0,0,100,0
"Hawaii",2022-07-03,0,0,0,0,100,0
"Hawaii",2022-07-04,0,0,0,0,99.6932515337423,0.306748466257669
"Hawaii",2022-07-05,0,0,0,0,99.6932515337423,0.306748466257669
"Hawaii",2022-07-06,0,0,0,0,99.6932515337423,0.306748466257669
"Hawaii",2022-07-07,0,0,0,0,99.6932515337423,0.306748466257669
"Hawaii",2022-07-08,0,0,0,0,99.6932515337423,0.306748466257669
"Hawaii",2022-07-09,0,0,0,0,99.6932515337423,0.306748466257669
"Hawaii",2022-07-10,0,0,0,0,99.6932515337423,0.306748466257669
"Hawaii",2022-07-11,0,0,0,0,100,0
"Hawaii",2022-07-12,0,0,0,0,100,0
"Hawaii",2022-07-13,0,0,0,0,100,0
"Hawaii",2022-07-14,0,0,0,0,100,0
"Hawaii",2022-07-15,0,0,0,0,100,0
"Hawaii",2022-07-16,0,0,0,0,100,0
"Hawaii",2022-07-17,0,0,0,0,100,0
"Hawaii",2022-07-18,0,0,0,0,100,0
"Hawaii",2022-07-19,0,0,0,0,100,0
"Hawaii",2022-07-20,0,0,0,0,100,0
"Hawaii",2022-07-21,0,0,0,0,100,0
"Hawaii",2022-07-22,0,0,0,0,100,0
"Hawaii",2022-07-23,0,0,0,0,100,0
"Hawaii",2022-07-24,0,0,0,0,100,0
"Hawaii",2022-07-25,0,0,0,0,100,0
"Hawaii",2022-07-26,0,0,0,0,100,0
"Hawaii",2022-07-27,0,0,0,0,100,0
"Hawaii",2022-07-28,0,0,0,0,100,0
"Hawaii",2022-07-29,0,0,0,0,100,0
"Hawaii",2022-07-30,0,0,0,0,100,0
"Hawaii",2022-07-31,0,0,0,0,100,0
"Iowa",2020-08-01,0,0,0,0,0,100
"Iowa",2020-08-02,0,0,0,0,0,100
"Iowa",2020-08-03,0,0,0,0,0,100
"Iowa",2020-08-04,0,0,0,0,0,100
"Iowa",2020-08-05,0,0,0,0,0,100
"Iowa",2020-08-06,0,0,0,0,0,100
"Iowa",2020-08-07,0,0,0,0,0,100
"Iowa",2020-08-08,0,0,0,0,0,100
"Iowa",2020-08-09,0,0,0,0,0,100
"Iowa",2020-08-10,0,0,0,0,0,100
"Iowa",2020-08-11,0,0,0,0,0,100
"Iowa",2020-08-12,0,0,0,0,0,100
"Iowa",2020-08-13,0,0,0,0,0,100
"Iowa",2020-08-14,0,0,0,0,0,100
"Iowa",2020-08-15,0,0,0,0,0,100
"Iowa",2020-08-16,0,0,0,0,0,100
"Iowa",2020-08-17,0,0,0,0,0,100
"Iowa",2020-08-18,0,0,0,0,0,100
"Iowa",2020-08-19,0,0,0,0,0,100
"Iowa",2020-08-20,0,0,0,0,0,100
"Iowa",2020-08-21,0,0,0,0,0,100
"Iowa",2020-08-22,0,0,0,0,0,100
"Iowa",2020-08-23,0,0,0,0,0,100
"Iowa",2020-08-24,0,0,0,0,0,100
"Iowa",2020-08-25,0,0,0,0,0,100
"Iowa",2020-08-26,0,0,0,0,0,100
"Iowa",2020-08-27,0,0,0,0,0,100
"Iowa",2020-08-28,0,0,0,0,0,100
"Iowa",2020-08-29,0,0,0,0,0,100
"Iowa",2020-08-30,0,0,0,0,0,100
"Iowa",2020-08-31,0,0,0,0,0,100
"Iowa",2020-09-01,0,0,0,0,0,100
"Iowa",2020-09-02,0,0,0,0,0,100
"Iowa",2020-09-03,0,0,0,0,0,100
"Iowa",2020-09-04,0,0,0,0,0,100
"Iowa",2020-09-05,0,0,0,0,0,100
"Iowa",2020-09-06,0,0,0,0,0,100
"Iowa",2020-09-07,0,0,0,0,0,100
"Iowa",2020-09-08,0,0,0,0,0,100
"Iowa",2020-09-09,0,0,0,0,0,100
"Iowa",2020-09-10,0,0,0,0,0,100
"Iowa",2020-09-11,0,0,0,0,0,100
"Iowa",2020-09-12,0,0,0,0,0,100
"Iowa",2020-09-13,0,0,0,0,0,100
"Iowa",2020-09-14,0,0,0,0,0,100
"Iowa",2020-09-15,0,0,0,0,0,100
"Iowa",2020-09-16,0,0,0,0,0,100
"Iowa",2020-09-17,0,0,0,0,0,100
"Iowa",2020-09-18,0,0,0,0,0,100
"Iowa",2020-09-19,0,0,0,0,0,100
"Iowa",2020-09-20,0,0,0,0,0,100
"Iowa",2020-09-21,0,0,0,0,0,100
"Iowa",2020-09-22,0,0,0,0,0,100
"Iowa",2020-09-23,0,0,0,0,0,100
"Iowa",2020-09-24,0,0,0,0,0,100
"Iowa",2020-09-25,0,0,0,0,0,100
"Iowa",2020-09-26,0,0,0,0,0,100
"Iowa",2020-09-27,0,0,0,0,0,100
"Iowa",2020-09-28,0,0,0,0,0,100
"Iowa",2020-09-29,0,0,0,0,0,100
"Iowa",2020-09-30,0,0,0,0,0,100
"Iowa",2020-10-01,0,0,0,0,0,100
"Iowa",2020-10-02,0,0,0,0,0,100
"Iowa",2020-10-03,0,0,0,0,0,100
"Iowa",2020-10-04,0,0,0,0,0,100
"Iowa",2020-10-05,0,0,0,0,0,100
"Iowa",2020-10-06,0,0,0,0,0,100
"Iowa",2020-10-07,0,0,0,0,0,100
"Iowa",2020-10-08,0,0,0,0,0,100
"Iowa",2020-10-09,0,0,0,0,0,100
"Iowa",2020-10-10,0,0,0,0,0,100
"Iowa",2020-10-11,0,0,0,0,0,100
"Iowa",2020-10-12,0,0,0,0,0,100
"Iowa",2020-10-13,0,0,0,0,0,100
"Iowa",2020-10-14,0,0,0,0,0,100
"Iowa",2020-10-15,0,0,0,0,0,100
"Iowa",2020-10-16,0,0,0,0,0,100
"Iowa",2020-10-17,0,0,0,0,0,100
"Iowa",2020-10-18,0,0,0,0,0,100
"Iowa",2020-10-19,0,0,0,0,0,100
"Iowa",2020-10-20,0,0,0,0,0,100
"Iowa",2020-10-21,0,0,0,0,0,100
"Iowa",2020-10-22,0,0,0,0,0,100
"Iowa",2020-10-23,0,0,0,0,0,100
"Iowa",2020-10-24,0,0,0,0,0,100
"Iowa",2020-10-25,0,0,0,0,0,100
"Iowa",2020-10-26,0,0,0,0,0,100
"Iowa",2020-10-27,0,0,0,0,0,100
"Iowa",2020-10-28,0,0,0,0,0,100
"Iowa",2020-10-29,0,0,0,0,0,100
"Iowa",2020-10-30,0,0,0,0,0,100
"Iowa",2020-10-31,0,0,0,0,0,100
"Iowa",2020-11-01,0,0,0,0,0,100
"Iowa",2020-11-02,0,0,0,0,0,100
"Iowa",2020-11-03,0,0,0,0,0,100
"Iowa",2020-11-04,0,0,0,0,0,100
"Iowa",2020-11-05,0,0,0,0,0,100
"Iowa",2020-11-06,0,0,0,0,0,100
"Iowa",2020-11-07,0,0,0,0,0,100
"Iowa",2020-11-08,0,0,0,0,0,100
"Iowa",2020-11-09,0,0,0,0,0,100
"Iowa",2020-11-10,0,0,0,0,0,100
"Iowa",2020-11-11,0,0,0,0,0,100
"Iowa",2020-11-12,0,0,0,0,0,100
"Iowa",2020-11-13,0,0,0,0,0,100
"Iowa",2020-11-14,0,0,0,0,0,100
"Iowa",2020-11-15,0,0,0,0,0,100
"Iowa",2020-11-16,0,0,0,0,0,100
"Iowa",2020-11-17,0,0,0,0,0,100
"Iowa",2020-11-18,0,0,0,0,0,100
"Iowa",2020-11-19,0,0,0,0,0,100
"Iowa",2020-11-20,0,0,0,0,0,100
"Iowa",2020-11-21,0,0,0,0,0,100
"Iowa",2020-11-22,0,0,0,0,0,100
"Iowa",2020-11-23,0,0,0,0,0,100
"Iowa",2020-11-24,0,0,0,0,0,100
"Iowa",2020-11-25,0,0,0,0,0,100
"Iowa",2020-11-26,0,0,0,0,0,100
"Iowa",2020-11-27,0,0,0,0,0,100
"Iowa",2020-11-28,0,0,0,0,0,100
"Iowa",2020-11-29,0,0,0,0,0,100
"Iowa",2020-11-30,0,0,0,0,0,100
"Iowa",2020-12-01,0,0,0,0,0,100
"Iowa",2020-12-02,0,0,0,0,0,100
"Iowa",2020-12-03,0,0,0,0,0,100
"Iowa",2020-12-04,0,0,0,0,0,100
"Iowa",2020-12-05,0,0,0,0,0,100
"Iowa",2020-12-06,0,0,0,0,0,100
"Iowa",2020-12-07,0,0,0,0,0,100
"Iowa",2020-12-08,0,0,0,0,0,100
"Iowa",2020-12-09,0,0,0,0,0,100
"Iowa",2020-12-10,0,0,0,0,0,100
"Iowa",2020-12-11,0,0,0,0,0,100
"Iowa",2020-12-12,0,0,0,0,0,100
"Iowa",2020-12-13,0,0,0,0,0,100
"Iowa",2020-12-14,0,0,0,0,0,100
"Iowa",2020-12-15,0,0,0,0,0,100
"Iowa",2020-12-16,0,0,0,0,0,100
"Iowa",2020-12-17,0,0,0,0,0,100
"Iowa",2020-12-18,0,0,0,0,0,100
"Iowa",2020-12-19,0,0,0,0,0,100
"Iowa",2020-12-20,0,0,0,0,0,100
"Iowa",2020-12-21,0,0,0,0,0,100
"Iowa",2020-12-22,0,0,0,0,0,100
"Iowa",2020-12-23,0,0,0,0,0,100
"Iowa",2020-12-24,0,0,0,0,0,100
"Iowa",2020-12-25,0,0,0,0,0,100
"Iowa",2020-12-26,0,0,0,0,0,100
"Iowa",2020-12-27,0,0,0,0,0,100
"Iowa",2020-12-28,0,0,0,0,0,100
"Iowa",2020-12-29,0,0,0,0,0,100
"Iowa",2020-12-30,0,0,0,0,0,100
"Iowa",2020-12-31,0,0,0,0,0,100
"Iowa",2021-01-01,0,0,0,0,0,100
"Iowa",2021-01-02,0,0,0,0,0,100
"Iowa",2021-01-03,0,0,0,0,0,100
"Iowa",2021-01-04,0,0,0,0,0,100
"Iowa",2021-01-05,0,0,0,0,0,100
"Iowa",2021-01-06,0,0,0,0,0,100
"Iowa",2021-01-07,0,0,0,0,0,100
"Iowa",2021-01-08,0,0,0,0,0,100
"Iowa",2021-01-09,0,0,0,0,0,100
"Iowa",2021-01-10,0,0,0,0,0,100
"Iowa",2021-01-11,0,0,0,0,0,100
"Iowa",2021-01-12,0,0,0,0,0,100
"Iowa",2021-01-13,0,0,0,0,0,100
"Iowa",2021-01-14,0,0,0,0,0,100
"Iowa",2021-01-15,0,0,0,0,0,100
"Iowa",2021-01-16,0,0,0,0,0,100
"Iowa",2021-01-17,0,0,0,0,0,100
"Iowa",2021-01-18,0,0,0,0,0,100
"Iowa",2021-01-19,0,0,0,0,0,100
"Iowa",2021-01-20,0,0,0,0,0,100
"Iowa",2021-01-21,0,0,0,0,0,100
"Iowa",2021-01-22,0,0,0,0,0,100
"Iowa",2021-01-23,0,0,0,0,0,100
"Iowa",2021-01-24,0,0,0,0,0,100
"Iowa",2021-01-25,0,0,0,0,0,100
"Iowa",2021-01-26,0,0,0,0,0,100
"Iowa",2021-01-27,0,0,0,0,0,100
"Iowa",2021-01-28,0,0,0,0,0,100
"Iowa",2021-01-29,0,0,0,0,0,100
"Iowa",2021-01-30,0,0,0,0,0,100
"Iowa",2021-01-31,0,0,0,0,0,100
"Iowa",2021-02-01,0,0,0,0,0,100
"Iowa",2021-02-02,0,0,0,0,0,100
"Iowa",2021-02-03,0,0,0,0,0,100
"Iowa",2021-02-04,0,0,0,0,0,100
"Iowa",2021-02-05,0,0,0,0,0,100
"Iowa",2021-02-06,0,0,0,0,0,100
"Iowa",2021-02-07,0,0,0,0,0,100
"Iowa",2021-02-08,66.6666666666667,0,0,0,0,33.3333333333333
"Iowa",2021-02-09,66.6666666666667,0,0,0,0,33.3333333333333
"Iowa",2021-02-10,66.6666666666667,0,0,0,0,33.3333333333333
"Iowa",2021-02-11,66.6666666666667,0,0,0,0,33.3333333333333
"Iowa",2021-02-12,66.6666666666667,0,0,0,0,33.3333333333333
"Iowa",2021-02-13,66.6666666666667,0,0,0,0,33.3333333333333
"Iowa",2021-02-14,66.6666666666667,0,0,0,0,33.3333333333333
"Iowa",2021-02-15,0,0,0,0,0,100
"Iowa",2021-02-16,0,0,0,0,0,100
"Iowa",2021-02-17,0,0,0,0,0,100
"Iowa",2021-02-18,0,0,0,0,0,100
"Iowa",2021-02-19,0,0,0,0,0,100
"Iowa",2021-02-20,0,0,0,0,0,100
"Iowa",2021-02-21,0,0,0,0,0,100
"Iowa",2021-02-22,0,0,0,0,0,100
"Iowa",2021-02-23,0,0,0,0,0,100
"Iowa",2021-02-24,0,0,0,0,0,100
"Iowa",2021-02-25,0,0,0,0,0,100
"Iowa",2021-02-26,0,0,0,0,0,100
"Iowa",2021-02-27,0,0,0,0,0,100
"Iowa",2021-02-28,0,0,0,0,0,100
"Iowa",2021-03-01,0,0,0,0,0,100
"Iowa",2021-03-02,0,0,0,0,0,100
"Iowa",2021-03-03,0,0,0,0,0,100
"Iowa",2021-03-04,0,0,0,0,0,100
"Iowa",2021-03-05,0,0,0,0,0,100
"Iowa",2021-03-06,0,0,0,0,0,100
"Iowa",2021-03-07,0,0,0,0,0,100
"Iowa",2021-03-08,33.3333333333333,0,0,0,0,66.6666666666667
"Iowa",2021-03-09,33.3333333333333,0,0,0,0,66.6666666666667
"Iowa",2021-03-10,33.3333333333333,0,0,0,0,66.6666666666667
"Iowa",2021-03-11,33.3333333333333,0,0,0,0,66.6666666666667
"Iowa",2021-03-12,33.3333333333333,0,0,0,0,66.6666666666667
"Iowa",2021-03-13,33.3333333333333,0,0,0,0,66.6666666666667
"Iowa",2021-03-14,33.3333333333333,0,0,0,0,66.6666666666667
"Iowa",2021-03-15,0,0,0,0,0,100
"Iowa",2021-03-16,0,0,0,0,0,100
"Iowa",2021-03-17,0,0,0,0,0,100
"Iowa",2021-03-18,0,0,0,0,0,100
"Iowa",2021-03-19,0,0,0,0,0,100
"Iowa",2021-03-20,0,0,0,0,0,100
"Iowa",2021-03-21,0,0,0,0,0,100
"Iowa",2021-03-22,7.69230769230769,0,0,0,0,92.3076923076923
"Iowa",2021-03-23,7.69230769230769,0,0,0,0,92.3076923076923
"Iowa",2021-03-24,7.69230769230769,0,0,0,0,92.3076923076923
"Iowa",2021-03-25,7.69230769230769,0,0,0,0,92.3076923076923
"Iowa",2021-03-26,7.69230769230769,0,0,0,0,92.3076923076923
"Iowa",2021-03-27,7.69230769230769,0,0,0,0,92.3076923076923
"Iowa",2021-03-28,7.69230769230769,0,0,0,0,92.3076923076923
"Iowa",2021-03-29,28.8461538461538,0,0,0,0,71.1538461538462
"Iowa",2021-03-30,28.8461538461538,0,0,0,0,71.1538461538462
"Iowa",2021-03-31,28.8461538461538,0,0,0,0,71.1538461538462
"Iowa",2021-04-01,28.8461538461538,0,0,0,0,71.1538461538462
"Iowa",2021-04-02,28.8461538461538,0,0,0,0,71.1538461538462
"Iowa",2021-04-03,28.8461538461538,0,0,0,0,71.1538461538462
"Iowa",2021-04-04,28.8461538461538,0,0,0,0,71.1538461538462
"Iowa",2021-04-05,7.5,0,0,0,0,92.5
"Iowa",2021-04-06,7.5,0,0,0,0,92.5
"Iowa",2021-04-07,7.5,0,0,0,0,92.5
"Iowa",2021-04-08,7.5,0,0,0,0,92.5
"Iowa",2021-04-09,7.5,0,0,0,0,92.5
"Iowa",2021-04-10,7.5,0,0,0,0,92.5
"Iowa",2021-04-11,7.5,0,0,0,0,92.5
"Iowa",2021-04-12,59.1836734693878,0,0,0,0,40.8163265306122
"Iowa",2021-04-13,59.1836734693878,0,0,0,0,40.8163265306122
"Iowa",2021-04-14,59.1836734693878,0,0,0,0,40.8163265306122
"Iowa",2021-04-15,59.1836734693878,0,0,0,0,40.8163265306122
"Iowa",2021-04-16,59.1836734693878,0,0,0,0,40.8163265306122
"Iowa",2021-04-17,59.1836734693878,0,0,0,0,40.8163265306122
"Iowa",2021-04-18,59.1836734693878,0,0,0,0,40.8163265306122
"Iowa",2021-04-19,44.4444444444444,0,0,2.46913580246914,0,53.0864197530864
"Iowa",2021-04-20,44.4444444444444,0,0,2.46913580246914,0,53.0864197530864
"Iowa",2021-04-21,44.4444444444444,0,0,2.46913580246914,0,53.0864197530864
"Iowa",2021-04-22,44.4444444444444,0,0,2.46913580246914,0,53.0864197530864
"Iowa",2021-04-23,44.4444444444444,0,0,2.46913580246914,0,53.0864197530864
"Iowa",2021-04-24,44.4444444444444,0,0,2.46913580246914,0,53.0864197530864
"Iowa",2021-04-25,44.4444444444444,0,0,2.46913580246914,0,53.0864197530864
"Iowa",2021-04-26,70.7317073170732,0,0,0,0,29.2682926829268
"Iowa",2021-04-27,70.7317073170732,0,0,0,0,29.2682926829268
"Iowa",2021-04-28,70.7317073170732,0,0,0,0,29.2682926829268
"Iowa",2021-04-29,70.7317073170732,0,0,0,0,29.2682926829268
"Iowa",2021-04-30,70.7317073170732,0,0,0,0,29.2682926829268
"Iowa",2021-05-01,70.7317073170732,0,0,0,0,29.2682926829268
"Iowa",2021-05-02,70.7317073170732,0,0,0,0,29.2682926829268
"Iowa",2021-05-03,62.5,0,0,3.125,0,34.375
"Iowa",2021-05-04,62.5,0,0,3.125,0,34.375
"Iowa",2021-05-05,62.5,0,0,3.125,0,34.375
"Iowa",2021-05-06,62.5,0,0,3.125,0,34.375
"Iowa",2021-05-07,62.5,0,0,3.125,0,34.375
"Iowa",2021-05-08,62.5,0,0,3.125,0,34.375
"Iowa",2021-05-09,62.5,0,0,3.125,0,34.375
"Iowa",2021-05-10,64.367816091954,0,1.14942528735632,10.3448275862069,0,24.1379310344828
"Iowa",2021-05-11,64.367816091954,0,1.14942528735632,10.3448275862069,0,24.1379310344828
"Iowa",2021-05-12,64.367816091954,0,1.14942528735632,10.3448275862069,0,24.1379310344828
"Iowa",2021-05-13,64.367816091954,0,1.14942528735632,10.3448275862069,0,24.1379310344828
"Iowa",2021-05-14,64.367816091954,0,1.14942528735632,10.3448275862069,0,24.1379310344828
"Iowa",2021-05-15,64.367816091954,0,1.14942528735632,10.3448275862069,0,24.1379310344828
"Iowa",2021-05-16,64.367816091954,0,1.14942528735632,10.3448275862069,0,24.1379310344828
"Iowa",2021-05-17,69.6629213483146,0,0,6.74157303370786,0,23.5955056179775
"Iowa",2021-05-18,69.6629213483146,0,0,6.74157303370786,0,23.5955056179775
"Iowa",2021-05-19,69.6629213483146,0,0,6.74157303370786,0,23.5955056179775
"Iowa",2021-05-20,69.6629213483146,0,0,6.74157303370786,0,23.5955056179775
"Iowa",2021-05-21,69.6629213483146,0,0,6.74157303370786,0,23.5955056179775
"Iowa",2021-05-22,69.6629213483146,0,0,6.74157303370786,0,23.5955056179775
"Iowa",2021-05-23,69.6629213483146,0,0,6.74157303370786,0,23.5955056179775
"Iowa",2021-05-24,37.7358490566038,0,0,3.77358490566038,0,58.4905660377358
"Iowa",2021-05-25,37.7358490566038,0,0,3.77358490566038,0,58.4905660377358
"Iowa",2021-05-26,37.7358490566038,0,0,3.77358490566038,0,58.4905660377358
"Iowa",2021-05-27,37.7358490566038,0,0,3.77358490566038,0,58.4905660377358
"Iowa",2021-05-28,37.7358490566038,0,0,3.77358490566038,0,58.4905660377358
"Iowa",2021-05-29,37.7358490566038,0,0,3.77358490566038,0,58.4905660377358
"Iowa",2021-05-30,37.7358490566038,0,0,3.77358490566038,0,58.4905660377358
"Iowa",2021-05-31,70,0,2.5,7.5,0,20
"Iowa",2021-06-01,70,0,2.5,7.5,0,20
"Iowa",2021-06-02,70,0,2.5,7.5,0,20
"Iowa",2021-06-03,70,0,2.5,7.5,0,20
"Iowa",2021-06-04,70,0,2.5,7.5,0,20
"Iowa",2021-06-05,70,0,2.5,7.5,0,20
"Iowa",2021-06-06,70,0,2.5,7.5,0,20
"Iowa",2021-06-07,81.8181818181818,0,9.09090909090909,0,0,9.09090909090909
"Iowa",2021-06-08,81.8181818181818,0,9.09090909090909,0,0,9.09090909090909
"Iowa",2021-06-09,81.8181818181818,0,9.09090909090909,0,0,9.09090909090909
"Iowa",2021-06-10,81.8181818181818,0,9.09090909090909,0,0,9.09090909090909
"Iowa",2021-06-11,81.8181818181818,0,9.09090909090909,0,0,9.09090909090909
"Iowa",2021-06-12,81.8181818181818,0,9.09090909090909,0,0,9.09090909090909
"Iowa",2021-06-13,81.8181818181818,0,9.09090909090909,0,0,9.09090909090909
"Iowa",2021-06-14,66.6666666666667,0,0,0,0,33.3333333333333
"Iowa",2021-06-15,66.6666666666667,0,0,0,0,33.3333333333333
"Iowa",2021-06-16,66.6666666666667,0,0,0,0,33.3333333333333
